Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
10558000,45.49,77.07,25.04
10560000,43.33,76.35,24.64
10562000,45.12,78.61,25.89
10564000,43.95,75.81,24.34
10566000,44.76,76.94,24.97
10568000,45.62,76.77,24.87
10570000,44.87,77.45,25.25
10572000,41.92,76.68,24.82
10574000,45.98,77.87,25.48
10576000,46.5,76.61,24.78
10578000,43.52,77.35,25.19
10580000,43.36,77.38,25.21
10582000,44.44,78.64,25.91
10584000,45.3,75.66,24.26
10586000,47.69,77.53,25.29
10588000,46.09,78.06,25.59
10590000,46.35,77.09,25.05
10592000,43.21,76.32,24.62
10594000,48.1,76.46,24.70
10596000,44.35,75.95,24.42
10598000,48.84,76.23,24.57
10600000,44.44,76.43,24.68
10602000,43.21,77.11,25.06
10604000,44.92,77.78,25.43
10606000,45.11,77.73,25.41
10608000,43.93,77.45,25.25
10610000,43.69,79.16,26.20
10612000,45.08,76.33,24.63
10614000,44.16,77.82,25.46
10616000,45.96,76.17,24.54
10618000,44.1,77.71,25.39
10620000,44.84,75.39,24.11
10622000,47.75,74.1,23.39
10624000,46.56,76.39,24.66
10626000,42.82,76.07,24.48
10628000,44.79,76.01,24.45
10630000,44.83,75.05,23.92
10632000,43.33,76.72,24.84
10634000,44.76,77.4,25.22
10636000,47,78.4,25.78
10638000,45.35,76.96,24.98
10640000,45.02,77.06,25.03
10642000,42.09,75.65,24.25
10644000,41.96,78,25.56
10646000,46.27,74.62,23.68
10648000,45.08,78.72,25.96
10650000,45.9,76.58,24.77
10652000,45.1,77.13,25.07
10654000,46.81,78.01,25.56
10656000,45.64,75.85,24.36
10658000,46.14,77.13,25.07
10660000,45.02,77.14,25.08
10662000,43.46,78.02,25.57
10664000,46.73,77.06,25.03
10666000,45.06,77.52,25.29
10668000,44.95,77.14,25.08
10670000,47.43,77.21,25.12
10672000,44.63,79.16,26.20
10674000,46.87,76.75,24.86
10676000,44.84,77.17,25.09
10678000,45.49,78.16,25.64
10680000,44.4,77.89,25.49
10682000,49.47,75.91,24.39
10684000,44.33,77.04,25.02
10686000,43.35,76.72,24.84
10688000,43.97,76.49,24.72
10690000,43.46,77.57,25.32
10692000,41.97,79.2,26.22
10694000,43.46,75.94,24.41
10696000,44.75,77.55,25.31
10698000,43.1,76.77,24.87
10700000,47.64,78.46,25.81
10702000,41.01,75.99,24.44
10704000,42.96,75.96,24.42
10706000,44.6,76.93,24.96
10708000,46.46,76.53,24.74
10710000,42.64,76.58,24.77
10712000,44.8,77.44,25.24
10714000,42.94,77.37,25.21
10716000,44.22,78.35,25.75
10718000,44.98,77.68,25.38
10720000,45.31,75.78,24.32
10722000,45.78,78.5,25.83
10724000,43.28,76.39,24.66
10726000,45.04,77.87,25.48
10728000,46.95,77.6,25.33
10730000,45.04,79.05,26.14
10732000,44.41,75.04,23.91
10734000,43.48,77.65,25.36
10736000,43.56,78.32,25.73
10738000,44.94,76.59,24.77
10740000,45.79,77.95,25.53
10742000,43.93,77.21,25.12
10744000,45.09,77.09,25.05
10746000,45.26,77.19,25.11
10748000,47.89,77.78,25.43
10750000,42.9,77.46,25.26
10752000,46.75,76.41,24.67
10754000,46.23,77.3,25.17
10756000,44.92,76.49,24.72
10758000,46.48,75.34,24.08
10760000,42.61,76.68,24.82
10762000,44.49,78.07,25.59
10764000,46.88,77.12,25.07
10766000,43.65,76.61,24.78
10768000,46.56,77.79,25.44
10770000,45.12,76.36,24.64
10772000,44.97,76.47,24.71
10774000,47.87,76.43,24.68
10776000,44.97,77.75,25.42
10778000,46.65,77.25,25.14
10780000,45.37,76.35,24.64
10782000,46.05,77.17,25.09
10784000,45.12,78.44,25.80
10786000,44.22,75.87,24.37
10788000,43.62,76.33,24.63
10790000,46.34,77.39,25.22
10792000,45.69,75.31,24.06
10794000,45.3,76.52,24.73
10796000,45.88,76.05,24.47
10798000,41.81,79.17,26.21
