Timestamp (ms),Humidity (%),Temperature (°F),Temperature (°C)
10524000,55.47,64.83,18.24
10526000,66.47,62.85,17.14
10528000,66.92,63.0,17.22
10530000,73.04,64.6,18.11
10532000,63.0,67.69,19.83
10534000,63.68,66.54,19.19
10536000,55.08,59.52,15.29
10538000,64.8,62.65,17.03
10540000,66.57,65.39,18.55
10542000,59.48,64.53,18.07
10544000,68.5,67.73,19.85
10546000,72.19,65.88,18.82
10548000,67.62,62.55,16.97
10550000,70.15,62.65,17.03
10552000,56.12,67.57,19.76
10554000,69.76,65.16,18.42
10556000,58.63,63.23,17.35
10558000,56.3,60.49,15.83
10560000,64.62,64.18,17.88
10562000,61.0,60.01,15.56
10564000,62.28,63.1,17.28
10566000,63.25,64.92,18.29
10568000,64.38,63.09,17.27
10570000,73.15,63.0,17.22
10572000,74.13,63.81,17.67
10574000,66.79,63.72,17.62
10576000,71.51,61.83,16.57
10578000,68.36,59.29,15.16
10580000,70.05,63.97,17.76
10582000,68.54,64.42,18.01
10584000,72.87,62.26,16.81
10586000,64.94,61.7,16.5
10588000,60.4,64.92,18.29
10590000,61.83,61.95,16.64
10592000,71.81,67.41,19.67
10594000,73.01,60.35,15.75
10596000,74.15,59.4,15.22
10598000,55.62,62.64,17.02
10600000,59.73,62.2,16.78
10602000,59.79,62.49,16.94
10604000,65.29,61.75,16.53
10606000,55.39,64.11,17.84
10608000,69.41,62.01,16.67
10610000,74.19,61.34,16.3
10612000,60.1,61.57,16.43
10614000,61.3,64.62,18.12
10616000,58.48,67.44,19.69
10618000,60.01,60.26,15.7
10620000,55.55,62.19,16.77
10622000,57.85,67.95,19.97
10624000,72.85,64.99,18.33
10626000,58.49,59.5,15.28
10628000,65.83,63.97,17.76
10630000,72.67,64.83,18.24
10632000,59.47,61.14,16.19
10634000,60.88,60.53,15.85
10636000,61.49,67.26,19.59
10638000,65.8,62.83,17.13
10640000,70.24,64.53,18.07
10642000,71.82,65.52,18.62
10644000,57.84,66.52,19.18
10646000,71.4,60.98,16.1
10648000,65.66,64.09,17.83
10650000,73.7,65.88,18.82
10652000,73.1,61.47,16.37
10654000,71.76,59.02,15.01
10656000,66.33,62.83,17.13
10658000,60.24,61.34,16.3
10660000,65.26,59.41,15.23
10662000,60.53,59.16,15.09
10664000,67.76,65.97,18.87
10666000,55.09,64.63,18.13
10668000,56.54,65.3,18.5
10670000,74.02,61.18,16.21
10672000,63.51,59.4,15.22
10674000,59.22,63.14,17.3
10676000,55.06,64.81,18.23
10678000,59.59,62.71,17.06
10680000,74.47,62.51,16.95
10682000,73.67,62.76,17.09
10684000,59.45,64.8,18.22
10686000,68.31,62.91,17.17
10688000,62.12,60.51,15.84
10690000,71.44,64.94,18.3
10692000,71.54,66.85,19.36
10694000,60.58,62.49,16.94
10696000,56.76,60.01,15.56
10698000,70.28,62.28,16.82
10700000,67.36,67.01,19.45
10702000,65.3,67.06,19.48
10704000,68.9,60.71,15.95
10706000,59.31,62.76,17.09
10708000,66.94,65.41,18.56
10710000,56.79,65.28,18.49
10712000,65.74,65.12,18.4
10714000,61.27,65.07,18.37
10716000,61.21,63.05,17.25
10718000,57.2,65.43,18.57
10720000,57.44,60.22,15.68
10722000,67.62,59.76,15.42
10724000,66.73,66.83,19.35
10726000,66.19,62.2,16.78
10728000,64.29,61.63,16.46
10730000,66.59,60.58,15.88
10732000,61.64,67.98,19.99
10734000,60.98,64.89,18.27
10736000,68.5,65.05,18.36
10738000,62.48,67.75,19.86
10740000,73.09,67.82,19.9
10742000,64.96,66.18,18.99
10744000,65.18,63.57,17.54
10746000,73.06,65.07,18.37
10748000,62.13,60.17,15.65
10750000,56.05,62.78,17.1
10752000,69.17,64.2,17.89
10754000,60.74,59.07,15.04
10756000,63.99,63.59,17.55
10758000,65.44,60.93,16.07
10760000,74.22,62.71,17.06
10762000,56.8,63.86,17.7
10764000,73.68,65.91,18.84
10766000,69.82,62.28,16.82
10768000,69.37,60.15,15.64
10770000,57.27,59.61,15.34
10772000,61.93,61.95,16.64
10774000,67.95,61.88,16.6
10776000,68.6,59.36,15.2
10778000,67.9,62.02,16.68
10780000,73.94,66.65,19.25
10782000,70.12,64.69,18.16
10784000,68.85,61.27,16.26
10786000,59.72,64.45,18.03
10788000,59.42,67.33,19.63
10790000,58.15,60.22,15.68
10792000,73.98,60.01,15.56
10794000,61.82,62.83,17.13
10796000,56.43,60.1,15.61
10798000,58.43,65.17,18.43
